Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Quantity;Minimal quantity
528;Size:select:2;M:2;12;1
528;Size:select:3;L:3;21;1
528;Size:select:4;XL:4;3;1
529;Size:select:1;XS:1;11;1
529;Size:select:2;S:2;25;1
529;Size:select:3;M:3;25;1
529;Size:select:4;L:4;22;1
529;Size:select:5;XL:5;16;1
530;Size:select:1;44:1;15;1
530;Size:select:2;46:2;17;1
530;Size:select:3;48:3;3;1
530;Size:select:4;50:4;0;1
530;Size:select:5;52:5;0;1
530;Size:select:6;54:6;13;1
531;Size:select:1;S:1;4;1
531;Size:select:2;M:2;19;1
531;Size:select:3;L:3;26;1
532;Size:select:1;XS:1;10;1
532;Size:select:2;S:2;0;1
532;Size:select:3;M:3;2;1
532;Size:select:4;L:4;2;1
532;Size:select:5;XL:5;2;1
533;Size:select:1;S:1;4;1
533;Size:select:2;M:2;8;1
533;Size:select:3;L:3;14;1
533;Size:select:4;XL:4;18;1
533;Size:select:5;XXL:5;4;1
533;Size:select:6;3XL:6;13;1
534;Size:select:1;XXS:1;28;1
534;Size:select:2;XS:2;23;1
534;Size:select:3;S:3;10;1
534;Size:select:4;M:4;3;1
534;Size:select:5;L:5;14;1
534;Size:select:6;XL:6;11;1
534;Size:select:7;XXL:7;2;1
535;Size:select:1;XS:1;20;1
535;Size:select:2;S:2;10;1
535;Size:select:3;M:3;12;1
535;Size:select:4;L:4;5;1
535;Size:select:5;XL:5;14;1
536;Size:select:1;One Size:1;21;1
537;Size:select:1;34:1;6;1
537;Size:select:2;36:2;4;1
537;Size:select:3;38:3;23;1
537;Size:select:4;40:4;13;1
537;Size:select:5;42:5;24;1
538;Size:select:1;92:1;3;1
538;Size:select:2;98:2;18;1
538;Size:select:3;104:3;14;1
538;Size:select:4;110:4;27;1
538;Size:select:5;116:5;21;1
538;Size:select:6;134:6;14;1
538;Size:select:7;122/128:7;2;1
538;Size:select:8;140-146:8;18;1
538;Size:select:9;152-158:9;7;1
538;Size:select:10;164-176:10;9;1
539;Size:select:1;128:1;16;1
539;Size:select:2;140:2;24;1
539;Size:select:3;152:3;26;1
539;Size:select:4;164:4;7;1
539;Size:select:5;176:5;21;1
540;Size:select:1;110:1;8;1
540;Size:select:2;116:2;17;1
540;Size:select:3;128:3;22;1
540;Size:select:4;140:4;7;1
540;Size:select:5;152:5;29;1
540;Size:select:6;170:6;16;1
541;Size:select:1;One Size:1;19;1
542;Size:select:1;98:1;11;1
542;Size:select:2;116:2;14;1
542;Size:select:3;128:3;8;1
542;Size:select:4;140:4;13;1
542;Size:select:5;152:5;4;1
542;Size:select:6;164:6;15;1
542;Size:select:7;176:7;10;1
543;Size:select:1;XS:1;25;1
543;Size:select:2;S:2;27;1
543;Size:select:3;M:3;11;1
543;Size:select:4;L:4;25;1
544;Size:select:1;One Size:1;20;1
545;Size:select:1;23:1;15;1
545;Size:select:2;24:2;15;1
545;Size:select:3;25:3;29;1
545;Size:select:4;26:4;1;1
545;Size:select:5;27:5;1;1
545;Size:select:6;28:6;26;1
545;Size:select:7;29:7;1;1
545;Size:select:8;30:8;26;1
545;Size:select:9;31:9;3;1
545;Size:select:10;32:10;22;1
545;Size:select:11;33:11;3;1
545;Size:select:12;34:12;16;1
545;Size:select:13;35:13;15;1
546;Size:select:1;34:1;28;1
546;Size:select:2;36:2;22;1
546;Size:select:3;38:3;12;1
546;Size:select:4;40:4;18;1
546;Size:select:5;42:5;12;1
547;Size:select:1;104:1;16;1
547;Size:select:2;110:2;13;1
547;Size:select:3;116:3;8;1
547;Size:select:4;122:4;14;1
547;Size:select:5;128:5;7;1
547;Size:select:6;140:6;0;1
547;Size:select:7;152:7;19;1
547;Size:select:8;164:8;7;1
547;Size:select:9;176:9;9;1
548;Size:select:1;One Size:1;16;1
549;Size:select:1;46:1;7;1
549;Size:select:2;48:2;11;1
549;Size:select:3;50:3;11;1
549;Size:select:4;52:4;5;1
549;Size:select:5;54:5;29;1
549;Size:select:6;56:6;6;1
549;Size:select:7;58:7;22;1
550;Size:select:1;36:1;5;1
550;Size:select:2;38:2;9;1
550;Size:select:3;40:3;16;1
550;Size:select:4;42:4;21;1
550;Size:select:5;36 2/3:5;11;1
550;Size:select:6;37 1/3:6;28;1
550;Size:select:7;38 2/3:7;19;1
550;Size:select:8;39 1/3:8;15;1
550;Size:select:9;40 2/3:9;18;1
550;Size:select:10;41 1/3:10;11;1
550;Size:select:11;42 2/3:11;21;1
550;Size:select:12;43 1/3:12;27;1
551;Size:select:1;36:1;6;1
551;Size:select:2;37:2;22;1
551;Size:select:3;37.5:3;28;1
551;Size:select:4;38:4;7;1
551;Size:select:5;38.5:5;15;1
551;Size:select:6;39:6;25;1
551;Size:select:7;40:7;11;1
551;Size:select:8;40.5:8;12;1
551;Size:select:9;41:9;0;1
551;Size:select:10;42:10;8;1
552;Size:select:1;42:1;29;1
552;Size:select:2;44:2;11;1
552;Size:select:3;46:3;23;1
552;Size:select:4;48:4;16;1
552;Size:select:5;50:5;14;1
552;Size:select:6;52:6;18;1
552;Size:select:7;54:7;22;1
553;Size:select:1;XS:1;10;1
553;Size:select:2;S:2;28;1
553;Size:select:3;M:3;16;1
553;Size:select:4;L:4;9;1
553;Size:select:5;XL:5;6;1
553;Size:select:6;XXL:6;17;1
554;Size:select:1;S:1;2;1
554;Size:select:2;M:2;1;1
554;Size:select:3;L:3;20;1
554;Size:select:4;XL:4;4;1
554;Size:select:5;XXL:5;14;1
555;Size:select:1;27:1;18;1
555;Size:select:2;28:2;29;1
555;Size:select:3;29:3;18;1
555;Size:select:4;30:4;18;1
555;Size:select:5;31:5;27;1
555;Size:select:6;32:6;10;1
555;Size:select:7;33:7;3;1
555;Size:select:8;34:8;23;1
555;Size:select:9;35:9;8;1
556;Size:select:1;25:1;4;1
556;Size:select:2;26:2;26;1
556;Size:select:3;27:3;10;1
556;Size:select:4;28:4;17;1
556;Size:select:5;29:5;24;1
556;Size:select:6;30:6;21;1
556;Size:select:7;31:7;26;1
556;Size:select:8;32:8;10;1
557;Size:select:1;XS:1;5;1
557;Size:select:2;S:2;28;1
557;Size:select:3;L:3;25;1
557;Size:select:4;XL:4;13;1
557;Size:select:5;XXL:5;1;1
558;Size:select:1;XS:1;22;1
558;Size:select:2;S:2;7;1
558;Size:select:3;M:3;13;1
558;Size:select:4;L:4;5;1
558;Size:select:5;XL:5;18;1
559;Size:select:1;One Size:1;0;1
560;Size:select:1;XS:1;5;1
560;Size:select:2;S:2;25;1
560;Size:select:3;M:3;5;1
560;Size:select:4;L:4;25;1
560;Size:select:5;XL:5;20;1
561;Size:select:1;XS:1;26;1
561;Size:select:2;S:2;23;1
561;Size:select:3;M:3;1;1
561;Size:select:4;L:4;20;1
562;Size:select:1;70D:1;10;1
562;Size:select:2;70E:2;14;1
562;Size:select:3;70F:3;13;1
562;Size:select:4;70G:4;12;1
562;Size:select:5;75D:5;21;1
562;Size:select:6;75E:6;9;1
562;Size:select:7;75F:7;18;1
562;Size:select:8;75G:8;14;1
562;Size:select:9;80C:9;17;1
562;Size:select:10;80D:10;28;1
562;Size:select:11;80E:11;15;1
562;Size:select:12;80F:12;14;1
562;Size:select:13;80G:13;20;1
562;Size:select:14;85C:14;22;1
562;Size:select:15;85D:15;26;1
562;Size:select:16;85E:16;22;1
562;Size:select:17;85F:17;9;1
562;Size:select:18;85G:18;0;1
562;Size:select:19;90C:19;17;1
562;Size:select:20;90D:20;6;1
562;Size:select:21;90E:21;11;1
562;Size:select:22;90F:22;5;1
562;Size:select:23;90G:23;22;1
562;Size:select:24;95C:24;21;1
562;Size:select:25;95D:25;3;1
562;Size:select:26;95F:26;18;1
563;Size:select:1;One Size:1;13;1
564;Size:select:1;42:1;29;1
564;Size:select:2;43:2;1;1
564;Size:select:3;44:3;20;1
564;Size:select:4;45:4;20;1
564;Size:select:5;46:5;0;1
564;Size:select:6;47:6;20;1
565;Size:select:1;25:1;6;1
565;Size:select:2;26:2;0;1
565;Size:select:3;27:3;21;1
565;Size:select:4;28:4;14;1
565;Size:select:5;29:5;12;1
565;Size:select:6;30:6;22;1
565;Size:select:7;31:7;21;1
565;Size:select:8;32:8;4;1
565;Size:select:9;33:9;22;1
566;Size:select:1;18:1;25;1
566;Size:select:2;19:2;6;1
566;Size:select:3;20:3;3;1
566;Size:select:4;21:4;15;1
566;Size:select:5;22:5;14;1
566;Size:select:6;23:6;3;1
566;Size:select:7;24:7;8;1
566;Size:select:8;25:8;2;1
566;Size:select:9;26:9;10;1
567;Size:select:1;28:1;25;1
567;Size:select:2;29:2;6;1
567;Size:select:3;30:3;24;1
567;Size:select:4;31:4;8;1
567;Size:select:5;32:5;4;1
567;Size:select:6;33:6;21;1
567;Size:select:7;34:7;21;1
567;Size:select:8;35:8;8;1
568;Size:select:1;XS:1;2;1
568;Size:select:2;S:2;26;1
568;Size:select:3;M:3;18;1
569;Size:select:1;XS:1;13;1
569;Size:select:2;S:2;27;1
569;Size:select:3;M:3;7;1
569;Size:select:4;L:4;14;1
569;Size:select:5;XL:5;23;1
569;Size:select:6;XXL:6;13;1
570;Size:select:1;28x32:1;22;1
570;Size:select:2;29x32:2;5;1
570;Size:select:3;30x30:3;7;1
570;Size:select:4;30x32:4;26;1
570;Size:select:5;30x34:5;8;1
570;Size:select:6;31x30:6;25;1
570;Size:select:7;31x32:7;1;1
570;Size:select:8;31x34:8;18;1
570;Size:select:9;32x30:9;10;1
570;Size:select:10;32x32:10;15;1
570;Size:select:11;32x34:11;17;1
570;Size:select:12;32x36:12;17;1
570;Size:select:13;33x30:13;3;1
570;Size:select:14;33x32:14;10;1
570;Size:select:15;33x34:15;20;1
570;Size:select:16;33x36:16;28;1
570;Size:select:17;34x30:17;9;1
570;Size:select:18;34x32:18;25;1
570;Size:select:19;34x34:19;23;1
570;Size:select:20;34x36:20;26;1
570;Size:select:21;36x30:21;27;1
570;Size:select:22;36x32:22;25;1
570;Size:select:23;36x34:23;29;1
570;Size:select:24;38x30:24;22;1
570;Size:select:25;38x32:25;4;1
570;Size:select:26;38x34:26;19;1
570;Size:select:27;38x36:27;25;1
570;Size:select:28;42x34:28;15;1
571;Size:select:1;XS:1;8;1
571;Size:select:2;S:2;27;1
571;Size:select:3;M:3;28;1
571;Size:select:4;L:4;18;1
571;Size:select:5;XL:5;21;1
572;Size:select:1;XS:1;0;1
572;Size:select:2;S:2;10;1
572;Size:select:3;M:3;3;1
572;Size:select:4;L:4;24;1
572;Size:select:5;XL:5;13;1
572;Size:select:6;XXL:6;17;1
573;Size:select:1;XS:1;11;1
573;Size:select:2;S:2;22;1
573;Size:select:3;M:3;19;1
573;Size:select:4;L:4;23;1
573;Size:select:5;XL:5;6;1
574;Size:select:1;38:1;3;1
574;Size:select:2;40:2;20;1
574;Size:select:3;42:3;29;1
574;Size:select:4;44:4;16;1
575;Size:select:1;34:1;28;1
575;Size:select:2;36:2;14;1
575;Size:select:3;38:3;17;1
575;Size:select:4;40:4;12;1
575;Size:select:5;42:5;21;1
575;Size:select:6;44:6;27;1
576;Size:select:1;28:1;16;1
576;Size:select:2;30:2;26;1
576;Size:select:3;31:3;6;1
576;Size:select:4;32:4;14;1
576;Size:select:5;33:5;22;1
576;Size:select:6;34:6;18;1
576;Size:select:7;35:7;0;1
576;Size:select:8;36:8;16;1
577;Size:select:1;One Size:1;10;1
578;Size:select:1;XS:1;13;1
578;Size:select:2;S:2;16;1
578;Size:select:3;M:3;29;1
578;Size:select:4;L:4;26;1
578;Size:select:5;XL:5;2;1
578;Size:select:6;XXL:6;29;1
579;Size:select:1;XS:1;16;1
579;Size:select:2;S:2;4;1
579;Size:select:3;M:3;26;1
579;Size:select:4;L:4;7;1
579;Size:select:5;XL:5;12;1
579;Size:select:6;XXL:6;3;1
580;Size:select:1;36:1;7;1
580;Size:select:2;38:2;2;1
580;Size:select:3;40:3;22;1
580;Size:select:4;42:4;19;1
580;Size:select:5;44:5;13;1
581;Size:select:1;S:1;20;1
581;Size:select:2;M:2;8;1
581;Size:select:3;L:3;16;1
581;Size:select:4;XL:4;23;1
581;Size:select:5;XXL:5;9;1
582;Size:select:1;24x32:1;15;1
582;Size:select:2;25x30:2;27;1
582;Size:select:3;25x32:3;23;1
582;Size:select:4;25x34:4;14;1
582;Size:select:5;26x30:5;14;1
582;Size:select:6;26x32:6;27;1
582;Size:select:7;27x30:7;9;1
582;Size:select:8;27x32:8;20;1
582;Size:select:9;28x30:9;29;1
582;Size:select:10;28x32:10;10;1
582;Size:select:11;28x34:11;6;1
582;Size:select:12;29x30:12;9;1
582;Size:select:13;29x32:13;10;1
582;Size:select:14;29x34:14;19;1
582;Size:select:15;30x30:15;4;1
582;Size:select:16;30x32:16;24;1
582;Size:select:17;30x34:17;27;1
582;Size:select:18;31x30:18;16;1
582;Size:select:19;31x32:19;11;1
582;Size:select:20;31x34:20;10;1
582;Size:select:21;32x30:21;21;1
582;Size:select:22;32x32:22;5;1
582;Size:select:23;33x32:23;9;1
583;Size:select:1;S:1;24;1
583;Size:select:2;M:2;8;1
583;Size:select:3;L:3;24;1
583;Size:select:4;XL:4;13;1
583;Size:select:5;XXL:5;25;1
584;Size:select:1;34:1;9;1
584;Size:select:2;36:2;27;1
584;Size:select:3;38:3;21;1
584;Size:select:4;40:4;29;1
585;Size:select:1;36:1;16;1
585;Size:select:2;38:2;3;1
585;Size:select:3;36 2/3:3;0;1
585;Size:select:4;37 1/3:4;1;1
585;Size:select:5;38 2/3:5;2;1
586;Size:select:1;46:1;17;1
586;Size:select:2;48:2;15;1
586;Size:select:3;50:3;19;1
586;Size:select:4;52:4;24;1
586;Size:select:5;54:5;5;1
586;Size:select:6;56:6;7;1
587;Size:select:1;35:1;1;1
587;Size:select:2;36.5:2;27;1
587;Size:select:3;37.5:3;27;1
587;Size:select:4;38:4;21;1
587;Size:select:5;39:5;3;1
587;Size:select:6;40:6;14;1
587;Size:select:7;40.5:7;18;1
587;Size:select:8;41:8;23;1
587;Size:select:9;41.5:9;22;1
587;Size:select:10;43:10;4;1
588;Size:select:1;44/46:1;13;1
588;Size:select:2;48/50:2;18;1
588;Size:select:3;52/54:3;10;1
589;Size:select:1;44/46:1;18;1
589;Size:select:2;48/50:2;29;1
589;Size:select:3;52/54:3;6;1
590;Size:select:1;One Size:1;19;1
591;Size:select:1;One Size:1;13;1
592;Size:select:1;34:1;13;1
592;Size:select:2;36:2;11;1
592;Size:select:3;38:3;1;1
592;Size:select:4;40:4;18;1
592;Size:select:5;42:5;6;1
592;Size:select:6;44:6;23;1
592;Size:select:7;46:7;7;1
592;Size:select:8;48:8;18;1
592;Size:select:9;50:9;2;1
593;Size:select:1;36:1;22;1
593;Size:select:2;37:2;9;1
593;Size:select:3;38:3;1;1
593;Size:select:4;39:4;22;1
593;Size:select:5;40:5;15;1
593;Size:select:6;42:6;16;1
594;Size:select:1;S:1;27;1
594;Size:select:2;M:2;7;1
594;Size:select:3;L:3;27;1
594;Size:select:4;XL:4;10;1
594;Size:select:5;XXL:5;2;1
594;Size:select:6;3XL:6;10;1
595;Size:select:1;27:1;11;1
595;Size:select:2;28:2;21;1
595;Size:select:3;29:3;4;1
595;Size:select:4;30:4;29;1
595;Size:select:5;31:5;24;1
595;Size:select:6;32:6;3;1
595;Size:select:7;33:7;15;1
595;Size:select:8;34:8;20;1
595;Size:select:9;35:9;13;1
595;Size:select:10;36:10;2;1
595;Size:select:11;38:11;11;1
595;Size:select:12;39:12;25;1
596;Size:select:1;25x32:1;6;1
596;Size:select:2;26x32:2;11;1
596;Size:select:3;27x32:3;24;1
596;Size:select:4;29x32:4;6;1
596;Size:select:5;30x32:5;12;1
596;Size:select:6;31x32:6;20;1
596;Size:select:7;33x32:7;4;1
597;Size:select:1;XXS:1;14;1
597;Size:select:2;XS:2;14;1
597;Size:select:3;S:3;11;1
597;Size:select:4;M:4;25;1
597;Size:select:5;L:5;13;1
598;Size:select:1;48-51:1;20;1
598;Size:select:2;51-53:2;12;1
599;Size:select:1;XXS:1;27;1
599;Size:select:2;XS:2;1;1
599;Size:select:3;S:3;12;1
599;Size:select:4;M:4;10;1
599;Size:select:5;L:5;2;1
599;Size:select:6;XL:6;25;1
600;Size:select:1;32:1;17;1
600;Size:select:2;34:2;3;1
600;Size:select:3;36:3;2;1
600;Size:select:4;40:4;20;1
600;Size:select:5;42:5;26;1
601;Size:select:1;34:1;19;1
601;Size:select:2;36:2;12;1
601;Size:select:3;38:3;20;1
601;Size:select:4;40:4;22;1
602;Size:select:1;M/L:1;28;1
602;Size:select:2;S/M:2;19;1
603;Size:select:1;19:1;20;1
603;Size:select:2;20/21:2;28;1
603;Size:select:3;22/23:3;6;1
604;Size:select:1;40:1;15;1
604;Size:select:2;40.5:2;4;1
604;Size:select:3;41:3;21;1
604;Size:select:4;42:4;21;1
604;Size:select:5;42.5:5;25;1
604;Size:select:6;43:6;6;1
604;Size:select:7;44:7;5;1
604;Size:select:8;44.5:8;18;1
604;Size:select:9;45:9;25;1
604;Size:select:10;45.5:10;29;1
604;Size:select:11;46:11;25;1
604;Size:select:12;47:12;21;1
604;Size:select:13;47.5:13;8;1
604;Size:select:14;48.5:14;11;1
604;Size:select:15;49.5:15;5;1
605;Size:select:1;23x28:1;13;1
605;Size:select:2;24x28:2;7;1
605;Size:select:3;25x28:3;3;1
605;Size:select:4;25x30:4;0;1
605;Size:select:5;25x32:5;15;1
605;Size:select:6;26x28:6;7;1
605;Size:select:7;26x30:7;2;1
605;Size:select:8;26x32:8;9;1
605;Size:select:9;27x28:9;4;1
605;Size:select:10;27x30:10;9;1
605;Size:select:11;27x32:11;22;1
605;Size:select:12;27x34:12;8;1
605;Size:select:13;28x28:13;14;1
605;Size:select:14;28x30:14;22;1
605;Size:select:15;28x32:15;16;1
605;Size:select:16;29x32:16;22;1
605;Size:select:17;29x34:17;5;1
605;Size:select:18;30x30:18;14;1
605;Size:select:19;30x32:19;14;1
605;Size:select:20;31x30:20;27;1
605;Size:select:21;31x32:21;23;1
605;Size:select:22;32x30:22;10;1
605;Size:select:23;32x32:23;21;1
606;Size:select:1;XXS:1;15;1
606;Size:select:2;XS:2;25;1
606;Size:select:3;S:3;19;1
606;Size:select:4;M:4;29;1
606;Size:select:5;L:5;8;1
606;Size:select:6;XL:6;2;1
607;Size:select:1;S:1;25;1
607;Size:select:2;M:2;4;1
607;Size:select:3;L:3;10;1
607;Size:select:4;XL:4;0;1
607;Size:select:5;XXL:5;14;1
608;Size:select:1;36:1;9;1
608;Size:select:2;38:2;20;1
608;Size:select:3;36 2/3:3;16;1
608;Size:select:4;37 1/3:4;20;1
608;Size:select:5;38 2/3:5;12;1
609;Size:select:1;S:1;28;1
609;Size:select:2;M:2;12;1
609;Size:select:3;L:3;25;1
609;Size:select:4;XL:4;17;1
609;Size:select:5;XXL:5;11;1
610;Size:select:1;36:1;2;1
610;Size:select:2;38:2;28;1
610;Size:select:3;40:3;21;1
610;Size:select:4;42:4;26;1
610;Size:select:5;44:5;8;1
610;Size:select:6;46:6;7;1
610;Size:select:7;48:7;19;1
610;Size:select:8;36 2/3:8;6;1
610;Size:select:9;37 1/3:9;23;1
610;Size:select:10;38 2/3:10;14;1
610;Size:select:11;39 1/3:11;12;1
610;Size:select:12;40 2/3:12;2;1
610;Size:select:13;41 1/3:13;16;1
610;Size:select:14;42 2/3:14;17;1
610;Size:select:15;43 1/3:15;4;1
610;Size:select:16;44 2/3:16;25;1
610;Size:select:17;45 1/3:17;8;1
610;Size:select:18;46 2/3:18;24;1
610;Size:select:19;48 2/3:19;6;1
611;Size:select:1;XS:1;9;1
611;Size:select:2;S:2;4;1
611;Size:select:3;M:3;12;1
611;Size:select:4;L:4;7;1
612;Size:select:1;24:1;29;1
612;Size:select:2;27:2;13;1
612;Size:select:3;28:3;26;1
612;Size:select:4;31:4;6;1
612;Size:select:5;32:5;15;1
612;Size:select:6;35:6;2;1
612;Size:select:7;36:7;16;1
612;Size:select:8;37:8;14;1
612;Size:select:9;25/26:9;27;1
612;Size:select:10;29/30:10;22;1
612;Size:select:11;33/34:11;9;1
613;Size:select:1;44:1;12;1
613;Size:select:2;46:2;27;1
613;Size:select:3;48:3;28;1
613;Size:select:4;50:4;3;1
614;Size:select:1;34x30:1;29;1
614;Size:select:2;34x32:2;24;1
614;Size:select:3;38x30:3;5;1
614;Size:select:4;38x32:4;28;1
614;Size:select:5;38x34:5;16;1
614;Size:select:6;40x30:6;16;1
614;Size:select:7;40x32:7;1;1
614;Size:select:8;40x34:8;6;1
614;Size:select:9;42x30:9;3;1
614;Size:select:10;42x32:10;28;1
615;Size:select:1;36:1;15;1
615;Size:select:2;37:2;17;1
615;Size:select:3;38:3;19;1
615;Size:select:4;39:4;18;1
615;Size:select:5;40:5;18;1
615;Size:select:6;41:6;8;1
615;Size:select:7;42:7;6;1
616;Size:select:1;30:1;20;1
616;Size:select:2;32:2;21;1
616;Size:select:3;34:3;21;1
616;Size:select:4;36:4;12;1
616;Size:select:5;38:5;11;1
616;Size:select:6;40:6;1;1
616;Size:select:7;44:7;3;1
617;Size:select:1;19.5:1;4;1
617;Size:select:2;21:2;7;1
617;Size:select:3;22:3;0;1
617;Size:select:4;23.5:4;15;1
617;Size:select:5;25:5;10;1
617;Size:select:6;26:6;6;1
617;Size:select:7;27:7;5;1
618;Size:select:1;XS:1;6;1
618;Size:select:2;S:2;27;1
618;Size:select:3;M:3;5;1
618;Size:select:4;L:4;25;1
618;Size:select:5;XL:5;11;1
619;Size:select:1;36:1;3;1
619;Size:select:2;37:2;6;1
619;Size:select:3;38:3;25;1
619;Size:select:4;39:4;20;1
619;Size:select:5;41:5;27;1
619;Size:select:6;42:6;6;1
620;Size:select:1;44:1;22;1
620;Size:select:2;46:2;8;1
620;Size:select:3;48:3;0;1
620;Size:select:4;50:4;14;1
620;Size:select:5;52:5;27;1
621;Size:select:1;44/46:1;25;1
621;Size:select:2;46/48:2;9;1
621;Size:select:3;50/52:3;14;1
621;Size:select:4;52/54:4;2;1
622;Size:select:1;24:1;22;1
622;Size:select:2;25:2;5;1
622;Size:select:3;26:3;6;1
622;Size:select:4;27:4;20;1
622;Size:select:5;28:5;17;1
622;Size:select:6;29:6;23;1
622;Size:select:7;30:7;2;1
622;Size:select:8;31:8;23;1
622;Size:select:9;32:9;9;1
623;Size:select:1;34:1;15;1
623;Size:select:2;36:2;16;1
623;Size:select:3;38:3;25;1
623;Size:select:4;40:4;27;1
623;Size:select:5;42:5;23;1
623;Size:select:6;44:6;8;1
623;Size:select:7;46:7;19;1
624;Size:select:1;One Size:1;13;1
625;Size:select:1;34:1;23;1
625;Size:select:2;36:2;6;1
625;Size:select:3;38:3;4;1
625;Size:select:4;40:4;0;1
625;Size:select:5;42:5;24;1
625;Size:select:6;44:6;0;1
627;Size:select:1;XS:1;24;1
627;Size:select:2;S:2;5;1
627;Size:select:3;M:3;19;1
627;Size:select:4;L:4;23;1
627;Size:select:5;XL:5;3;1
627;Size:select:6;XXL:6;20;1
628;Size:select:1;S:1;9;1
628;Size:select:2;M:2;4;1
628;Size:select:3;L:3;6;1
628;Size:select:4;XL:4;25;1
628;Size:select:5;XXL:5;4;1
629;Size:select:1;One Size:1;12;1
630;Size:select:1;24:1;1;1
630;Size:select:2;27:2;21;1
630;Size:select:3;28:3;15;1
630;Size:select:4;31:4;7;1
630;Size:select:5;32:5;18;1
630;Size:select:6;35:6;0;1
630;Size:select:7;25/26:7;13;1
630;Size:select:8;29/30:8;15;1
630;Size:select:9;33/34:9;5;1
631;Size:select:1;25x36:1;11;1
631;Size:select:2;26x36:2;11;1
631;Size:select:3;27x36:3;25;1
631;Size:select:4;28x36:4;15;1
631;Size:select:5;29x36:5;21;1
631;Size:select:6;30x36:6;24;1
631;Size:select:7;31x36:7;13;1
632;Size:select:1;92:1;2;1
632;Size:select:2;104:2;2;1
632;Size:select:3;110:3;9;1
632;Size:select:4;116:4;2;1
632;Size:select:5;134:5;27;1
632;Size:select:6;140:6;5;1
632;Size:select:7;146:7;12;1
632;Size:select:8;152:8;14;1
632;Size:select:9;158:9;28;1
632;Size:select:10;164:10;0;1
632;Size:select:11;122/128:11;29;1
633;Size:select:1;S:1;3;1
633;Size:select:2;M:2;29;1
633;Size:select:3;L:3;11;1
633;Size:select:4;XL:4;10;1
633;Size:select:5;XXL:5;0;1
634;Size:select:1;92:1;22;1
634;Size:select:2;98:2;10;1
634;Size:select:3;104:3;7;1
634;Size:select:4;110:4;28;1
634;Size:select:5;80/86:5;28;1
634;Size:select:6;86/92:6;15;1
635;Size:select:1;122/128:1;18;1
635;Size:select:2;128/137:2;3;1
635;Size:select:3;137/147:3;17;1
635;Size:select:4;147/158:4;8;1
635;Size:select:5;158/170:5;25;1
636;Size:select:1;16:1;13;1
636;Size:select:2;18.5:2;24;1
636;Size:select:3;19.5:3;23;1
637;Size:select:1;40:1;8;1
637;Size:select:2;41:2;12;1
637;Size:select:3;42:3;25;1
637;Size:select:4;43:4;26;1
637;Size:select:5;44:5;2;1
637;Size:select:6;45:6;3;1
637;Size:select:7;46:7;15;1
638;Size:select:1;46x30:1;1;1
638;Size:select:2;46x32:2;14;1
638;Size:select:3;46x34:3;25;1
638;Size:select:4;48x30:4;8;1
638;Size:select:5;48x32:5;1;1
638;Size:select:6;48x34:6;9;1
638;Size:select:7;50x30:7;17;1
638;Size:select:8;50x34:8;1;1
638;Size:select:9;52x32:9;9;1
638;Size:select:10;52x34:10;16;1
638;Size:select:11;54x34:11;23;1
638;Size:select:12;56x32:12;0;1
638;Size:select:13;56x34:13;10;1
639;Size:select:1;S:1;2;1
639;Size:select:2;M:2;4;1
639;Size:select:3;L:3;13;1
640;Size:select:1;XS:1;25;1
640;Size:select:2;S:2;15;1
640;Size:select:3;M:3;16;1
640;Size:select:4;L:4;13;1
640;Size:select:5;XL:5;5;1
641;Size:select:1;XXS:1;15;1
641;Size:select:2;XS:2;19;1
641;Size:select:3;S:3;9;1
641;Size:select:4;M:4;29;1
641;Size:select:5;L:5;19;1
641;Size:select:6;XL:6;4;1
642;Size:select:1;46:1;22;1
642;Size:select:2;48:2;16;1
642;Size:select:3;50:3;8;1
642;Size:select:4;52:4;3;1
642;Size:select:5;54:5;8;1
643;Size:select:1;122/128:1;6;1
643;Size:select:2;128/137:2;14;1
643;Size:select:3;137/147:3;21;1
643;Size:select:4;147/158:4;26;1
643;Size:select:5;158/170:5;11;1
644;Size:select:1;50/56:1;20;1
644;Size:select:2;56/68:2;26;1
644;Size:select:3;68/80:3;6;1
644;Size:select:4;80/86:4;1;1
644;Size:select:5;86/92:5;2;1
645;Size:select:1;36:1;7;1
645;Size:select:2;37:2;22;1
645;Size:select:3;38:3;1;1
645;Size:select:4;40:4;12;1
645;Size:select:5;41:5;14;1
646;Size:select:1;104:1;21;1
646;Size:select:2;116:2;3;1
646;Size:select:3;128:3;28;1
646;Size:select:4;140:4;29;1
646;Size:select:5;152:5;10;1
646;Size:select:6;164:6;15;1
646;Size:select:7;176:7;20;1
647;Size:select:1;Lx30:1;10;1
647;Size:select:2;Mx30:2;16;1
647;Size:select:3;Mx34:3;25;1
647;Size:select:4;Sx30:4;16;1
647;Size:select:5;Sx32:5;9;1
647;Size:select:6;Sx34:6;11;1
647;Size:select:7;XLx30:7;4;1
647;Size:select:8;XLx32:8;24;1
647;Size:select:9;XSx30:9;14;1
647;Size:select:10;XSx32:10;1;1
649;Size:select:1;One Size:1;12;1
650;Size:select:1;XS:1;15;1
650;Size:select:2;S:2;23;1
650;Size:select:3;M:3;26;1
650;Size:select:4;XL:4;11;1
651;Size:select:1;34:1;8;1
651;Size:select:2;36:2;1;1
651;Size:select:3;38:3;5;1
651;Size:select:4;40:4;18;1
651;Size:select:5;42:5;9;1
