Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Quantity;Minimal quantity
556;Size:select:1;XS:1;20;1
556;Size:select:2;S:2;5;1
556;Size:select:3;M:3;0;1
556;Size:select:4;L:4;27;1
556;Size:select:5;XL:5;5;1
556;Size:select:6;XXL:6;4;1
556;Size:select:7;3XL:7;18;1
557;Size:select:1;S:1;1;1
557;Size:select:2;M:2;17;1
557;Size:select:3;L:3;25;1
557;Size:select:4;XL:4;29;1
558;Size:select:1;S:1;24;1
558;Size:select:2;M:2;3;1
558;Size:select:3;L:3;26;1
558;Size:select:4;XL:4;15;1
558;Size:select:5;XXL:5;25;1
559;Size:select:1;XS:1;13;1
559;Size:select:2;S:2;8;1
559;Size:select:3;M:3;24;1
559;Size:select:4;L:4;20;1
559;Size:select:5;XL:5;21;1
560;Size:select:1;XS:1;15;1
560;Size:select:2;S:2;21;1
560;Size:select:3;M:3;14;1
560;Size:select:4;L:4;13;1
560;Size:select:5;XL:5;29;1
560;Size:select:6;XXL:6;11;1
561;Size:select:1;S:1;5;1
561;Size:select:2;M:2;22;1
561;Size:select:3;L:3;10;1
561;Size:select:4;XL:4;19;1
561;Size:select:5;XXL:5;5;1
562;Size:select:1;39:1;22;1
562;Size:select:2;40:2;15;1
562;Size:select:3;40.5:3;26;1
562;Size:select:4;41:4;11;1
562;Size:select:5;42:5;24;1
562;Size:select:6;42.5:6;29;1
562;Size:select:7;43:7;7;1
562;Size:select:8;44:8;1;1
562;Size:select:9;44.5:9;20;1
562;Size:select:10;45:10;4;1
562;Size:select:11;45.5:11;10;1
562;Size:select:12;46:12;19;1
562;Size:select:13;47:13;13;1
562;Size:select:14;47.5:14;17;1
562;Size:select:15;48.5:15;8;1
563;Size:select:1;XS:1;1;1
563;Size:select:2;S:2;8;1
563;Size:select:3;M:3;1;1
563;Size:select:4;L:4;19;1
563;Size:select:5;XL:5;7;1
563;Size:select:6;XXL:6;14;1
564;Size:select:1;S:1;11;1
564;Size:select:2;M:2;11;1
564;Size:select:3;L:3;4;1
564;Size:select:4;XL:4;14;1
565;Size:select:1;XXS:1;15;1
565;Size:select:2;XS:2;14;1
565;Size:select:3;S:3;5;1
565;Size:select:4;M:4;22;1
565;Size:select:5;L:5;13;1
565;Size:select:6;XL:6;9;1
566;Size:select:1;M:1;7;1
566;Size:select:2;L:2;6;1
566;Size:select:3;XL:3;23;1
566;Size:select:4;XXL:4;2;1
566;Size:select:5;3XL:5;18;1
567;Size:select:1;XS:1;29;1
567;Size:select:2;S:2;4;1
567;Size:select:3;M:3;0;1
567;Size:select:4;L:4;14;1
567;Size:select:5;XL:5;0;1
567;Size:select:6;XXL:6;22;1
568;Size:select:1;30x32:1;0;1
568;Size:select:2;31x32:2;16;1
568;Size:select:3;31x34:3;5;1
568;Size:select:4;32x32:4;1;1
568;Size:select:5;33x32:5;1;1
568;Size:select:6;33x34:6;26;1
568;Size:select:7;34x32:7;21;1
568;Size:select:8;34x34:8;10;1
568;Size:select:9;34x36:9;26;1
568;Size:select:10;36x32:10;21;1
568;Size:select:11;36x34:11;21;1
568;Size:select:12;36x36:12;11;1
568;Size:select:13;38x32:13;20;1
568;Size:select:14;38x34:14;10;1
568;Size:select:15;38x36:15;4;1
569;Size:select:1;XS:1;21;1
569;Size:select:2;S:2;26;1
569;Size:select:3;M:3;9;1
569;Size:select:4;L:4;15;1
569;Size:select:5;XXL:5;1;1
570;Size:select:1;S:1;8;1
570;Size:select:2;M:2;6;1
570;Size:select:3;L:3;25;1
570;Size:select:4;XL:4;3;1
570;Size:select:5;XXL:5;13;1
571;Size:select:1;40:1;19;1
571;Size:select:2;41:2;15;1
571;Size:select:3;42:3;19;1
571;Size:select:4;43:4;1;1
571;Size:select:5;44:5;4;1
571;Size:select:6;45:6;0;1
572;Size:select:1;XS:1;4;1
572;Size:select:2;S:2;7;1
572;Size:select:3;M:3;22;1
572;Size:select:4;L:4;11;1
572;Size:select:5;XL:5;24;1
573;Size:select:1;S:1;29;1
573;Size:select:2;M:2;12;1
573;Size:select:3;L:3;13;1
573;Size:select:4;XL:4;17;1
574;Size:select:1;31x32:1;13;1
574;Size:select:2;31x34:2;12;1
574;Size:select:3;32x32:3;16;1
574;Size:select:4;32x34:4;17;1
574;Size:select:5;33x34:5;16;1
574;Size:select:6;34x30:6;24;1
574;Size:select:7;34x32:7;2;1
574;Size:select:8;34x34:8;21;1
574;Size:select:9;36x30:9;14;1
574;Size:select:10;36x32:10;8;1
574;Size:select:11;36x34:11;7;1
574;Size:select:12;38x34:12;21;1
574;Size:select:13;40x32:13;29;1
574;Size:select:14;40x34:14;28;1
574;Size:select:15;42x32:15;14;1
574;Size:select:16;42x34:16;23;1
574;Size:select:17;44x34:17;21;1
575;Size:select:1;XS:1;2;1
575;Size:select:2;S:2;18;1
575;Size:select:3;M:3;12;1
575;Size:select:4;L:4;10;1
575;Size:select:5;XL:5;2;1
575;Size:select:6;XXL:6;8;1
576;Size:select:1;XS:1;22;1
576;Size:select:2;S:2;21;1
576;Size:select:3;M:3;16;1
576;Size:select:4;L:4;4;1
576;Size:select:5;XL:5;28;1
576;Size:select:6;XXL:6;29;1
577;Size:select:1;XS:1;9;1
577;Size:select:2;S:2;22;1
577;Size:select:3;M:3;14;1
577;Size:select:4;L:4;25;1
577;Size:select:5;XL:5;27;1
577;Size:select:6;XXL:6;17;1
577;Size:select:7;3XL:7;25;1
578;Size:select:1;XS:1;19;1
578;Size:select:2;S:2;7;1
578;Size:select:3;M:3;17;1
578;Size:select:4;XL:4;18;1
578;Size:select:5;XXL:5;16;1
579;Size:select:1;S:1;23;1
579;Size:select:2;M:2;5;1
579;Size:select:3;L:3;23;1
579;Size:select:4;XL:4;27;1
580;Size:select:1;28:1;8;1
580;Size:select:2;29:2;5;1
580;Size:select:3;31:3;8;1
580;Size:select:4;32:4;7;1
580;Size:select:5;33:5;17;1
580;Size:select:6;34:6;2;1
580;Size:select:7;36:7;27;1
581;Size:select:1;XS:1;24;1
581;Size:select:2;S:2;1;1
581;Size:select:3;M:3;7;1
581;Size:select:4;L:4;11;1
581;Size:select:5;XL:5;4;1
581;Size:select:6;XXL:6;24;1
582;Size:select:1;28:1;26;1
582;Size:select:2;30:2;29;1
582;Size:select:3;31:3;20;1
582;Size:select:4;32:4;4;1
582;Size:select:5;33:5;22;1
582;Size:select:6;34:6;4;1
582;Size:select:7;36:7;15;1
583;Size:select:1;XS:1;23;1
583;Size:select:2;S:2;25;1
583;Size:select:3;M:3;1;1
583;Size:select:4;L:4;10;1
583;Size:select:5;XL:5;18;1
584;Size:select:1;XS:1;3;1
584;Size:select:2;S:2;13;1
584;Size:select:3;M:3;15;1
584;Size:select:4;L:4;29;1
584;Size:select:5;XL:5;25;1
584;Size:select:6;XXL:6;17;1
584;Size:select:7;3XL:7;26;1
585;Size:select:1;M:1;14;1
585;Size:select:2;L:2;25;1
585;Size:select:3;XL:3;12;1
585;Size:select:4;XXL:4;11;1
586;Size:select:1;XS:1;25;1
586;Size:select:2;S:2;20;1
586;Size:select:3;M:3;11;1
586;Size:select:4;L:4;6;1
586;Size:select:5;XL:5;24;1
587;Size:select:1;M:1;19;1
587;Size:select:2;L:2;24;1
587;Size:select:3;XL:3;20;1
587;Size:select:4;XXL:4;6;1
588;Size:select:1;30x30:1;21;1
588;Size:select:2;30x32:2;24;1
588;Size:select:3;32x30:3;11;1
588;Size:select:4;32x34:4;17;1
588;Size:select:5;34x32:5;27;1
588;Size:select:6;36x32:6;12;1
588;Size:select:7;36x34:7;0;1
589;Size:select:1;30x30:1;1;1
589;Size:select:2;30x32:2;7;1
589;Size:select:3;32x30:3;4;1
589;Size:select:4;32x34:4;13;1
589;Size:select:5;34x32:5;3;1
589;Size:select:6;36x32:6;27;1
589;Size:select:7;36x34:7;18;1
590;Size:select:1;XS:1;13;1
590;Size:select:2;S:2;19;1
590;Size:select:3;M:3;12;1
590;Size:select:4;L:4;24;1
590;Size:select:5;XL:5;5;1
590;Size:select:6;XXL:6;19;1
591;Size:select:1;32x34:1;14;1
591;Size:select:2;33x30:2;20;1
591;Size:select:3;33x32:3;29;1
591;Size:select:4;33x34:4;14;1
591;Size:select:5;34x30:5;18;1
591;Size:select:6;34x32:6;25;1
591;Size:select:7;34x34:7;13;1
591;Size:select:8;36x30:8;11;1
591;Size:select:9;36x32:9;27;1
591;Size:select:10;36x34:10;20;1
591;Size:select:11;38x30:11;3;1
591;Size:select:12;38x32:12;1;1
591;Size:select:13;38x34:13;11;1
591;Size:select:14;40x30:14;4;1
591;Size:select:15;40x32:15;27;1
591;Size:select:16;40x34:16;8;1
591;Size:select:17;42x32:17;2;1
591;Size:select:18;42x34:18;27;1
591;Size:select:19;44x32:19;2;1
592;Size:select:1;XS:1;13;1
592;Size:select:2;S:2;16;1
592;Size:select:3;M:3;25;1
592;Size:select:4;L:4;6;1
592;Size:select:5;XL:5;20;1
592;Size:select:6;XXL:6;29;1
593;Size:select:1;XS:1;7;1
593;Size:select:2;S:2;28;1
593;Size:select:3;L:3;1;1
593;Size:select:4;XL:4;27;1
594;Size:select:1;XXS:1;17;1
594;Size:select:2;XS:2;12;1
594;Size:select:3;S:3;24;1
594;Size:select:4;M:4;18;1
594;Size:select:5;XL:5;0;1
595;Size:select:1;40:1;21;1
595;Size:select:2;41:2;0;1
595;Size:select:3;42:3;25;1
595;Size:select:4;43:4;26;1
595;Size:select:5;44:5;29;1
595;Size:select:6;45:6;2;1
595;Size:select:7;46:7;29;1
596;Size:select:1;28x30:1;19;1
596;Size:select:2;28x32:2;3;1
596;Size:select:3;29x30:3;17;1
596;Size:select:4;29x32:4;0;1
596;Size:select:5;30x30:5;11;1
596;Size:select:6;30x32:6;21;1
596;Size:select:7;30x34:7;22;1
596;Size:select:8;31x30:8;21;1
596;Size:select:9;31x32:9;4;1
596;Size:select:10;31x34:10;16;1
596;Size:select:11;32x30:11;14;1
596;Size:select:12;32x32:12;22;1
596;Size:select:13;32x34:13;22;1
596;Size:select:14;32x36:14;2;1
596;Size:select:15;33x30:15;19;1
596;Size:select:16;33x32:16;13;1
596;Size:select:17;33x34:17;8;1
596;Size:select:18;34x30:18;15;1
596;Size:select:19;34x32:19;10;1
596;Size:select:20;34x34:20;27;1
596;Size:select:21;34x36:21;11;1
596;Size:select:22;36x30:22;13;1
596;Size:select:23;36x32:23;9;1
596;Size:select:24;36x34:24;7;1
596;Size:select:25;36x36:25;8;1
596;Size:select:26;38x34:26;13;1
597;Size:select:1;S:1;10;1
597;Size:select:2;M:2;13;1
597;Size:select:3;L:3;26;1
597;Size:select:4;XL:4;13;1
597;Size:select:5;XXL:5;5;1
598;Size:select:1;40:1;28;1
598;Size:select:2;41:2;29;1
598;Size:select:3;41.5:3;14;1
598;Size:select:4;42:4;27;1
598;Size:select:5;43:5;22;1
598;Size:select:6;43.5:6;19;1
598;Size:select:7;45:7;20;1
598;Size:select:8;45.5:8;17;1
598;Size:select:9;46:9;16;1
598;Size:select:10;47.5:10;5;1
599;Size:select:1;XS:1;10;1
599;Size:select:2;S:2;22;1
599;Size:select:3;M:3;0;1
599;Size:select:4;L:4;28;1
599;Size:select:5;XL:5;2;1
599;Size:select:6;XXL:6;25;1
599;Size:select:7;3XL:7;28;1
600;Size:select:1;28:1;2;1
600;Size:select:2;30:2;17;1
600;Size:select:3;31:3;16;1
600;Size:select:4;32:4;10;1
600;Size:select:5;33:5;19;1
600;Size:select:6;34:6;5;1
600;Size:select:7;36:7;18;1
601;Size:select:1;XS:1;6;1
601;Size:select:2;S:2;23;1
601;Size:select:3;M:3;9;1
601;Size:select:4;L:4;22;1
601;Size:select:5;XL:5;28;1
601;Size:select:6;XXL:6;10;1
602;Size:select:1;XS:1;9;1
602;Size:select:2;S:2;24;1
602;Size:select:3;M:3;21;1
602;Size:select:4;L:4;10;1
602;Size:select:5;XL:5;16;1
602;Size:select:6;XXL:6;22;1
603;Size:select:1;XS:1;8;1
603;Size:select:2;S:2;5;1
603;Size:select:3;M:3;26;1
603;Size:select:4;L:4;24;1
603;Size:select:5;XL:5;18;1
604;Size:select:1;XS:1;28;1
604;Size:select:2;S:2;24;1
604;Size:select:3;M:3;22;1
604;Size:select:4;L:4;0;1
604;Size:select:5;XL:5;20;1
604;Size:select:6;XXL:6;9;1
605;Size:select:1;XS:1;9;1
605;Size:select:2;S:2;6;1
605;Size:select:3;M:3;17;1
605;Size:select:4;L:4;12;1
605;Size:select:5;XL:5;11;1
606;Size:select:1;28x30:1;9;1
606;Size:select:2;28x32:2;27;1
606;Size:select:3;28x34:3;25;1
606;Size:select:4;29x30:4;9;1
606;Size:select:5;29x32:5;24;1
606;Size:select:6;29x34:6;26;1
606;Size:select:7;30x32:7;21;1
606;Size:select:8;30x34:8;28;1
606;Size:select:9;31x32:9;10;1
606;Size:select:10;31x34:10;27;1
606;Size:select:11;32x30:11;19;1
606;Size:select:12;32x32:12;5;1
606;Size:select:13;32x34:13;25;1
606;Size:select:14;32x36:14;16;1
606;Size:select:15;33x30:15;1;1
606;Size:select:16;33x32:16;19;1
606;Size:select:17;33x34:17;12;1
606;Size:select:18;33x36:18;9;1
606;Size:select:19;34x30:19;17;1
606;Size:select:20;34x32:20;23;1
606;Size:select:21;34x34:21;5;1
606;Size:select:22;34x36:22;23;1
606;Size:select:23;36x30:23;27;1
606;Size:select:24;36x32:24;12;1
606;Size:select:25;36x34:25;25;1
606;Size:select:26;36x36:26;13;1
606;Size:select:27;38x32:27;17;1
606;Size:select:28;38x34:28;15;1
607;Size:select:1;S:1;14;1
607;Size:select:2;M:2;29;1
607;Size:select:3;L:3;16;1
607;Size:select:4;XL:4;11;1
607;Size:select:5;XXL:5;28;1
608;Size:select:1;XS:1;28;1
608;Size:select:2;S:2;15;1
608;Size:select:3;M:3;23;1
608;Size:select:4;L:4;15;1
608;Size:select:5;XL:5;6;1
609;Size:select:1;XXS:1;28;1
609;Size:select:2;XS:2;12;1
609;Size:select:3;S:3;14;1
609;Size:select:4;M:4;28;1
609;Size:select:5;L:5;13;1
609;Size:select:6;XL:6;21;1
609;Size:select:7;XXL:7;8;1
610;Size:select:1;S:1;18;1
610;Size:select:2;M:2;26;1
610;Size:select:3;L:3;14;1
610;Size:select:4;XL:4;18;1
610;Size:select:5;XXL:5;19;1
611;Size:select:1;XS:1;26;1
611;Size:select:2;S:2;26;1
611;Size:select:3;M:3;29;1
611;Size:select:4;L:4;19;1
611;Size:select:5;XL:5;5;1
611;Size:select:6;XXL:6;16;1
611;Size:select:7;3XL:7;29;1
612;Size:select:1;S:1;12;1
612;Size:select:2;M:2;14;1
612;Size:select:3;L:3;11;1
612;Size:select:4;XL:4;8;1
613;Size:select:1;S:1;5;1
613;Size:select:2;M:2;13;1
613;Size:select:3;L:3;10;1
613;Size:select:4;XL:4;11;1
613;Size:select:5;XXL:5;7;1
614;Size:select:1;XS:1;6;1
614;Size:select:2;S:2;26;1
614;Size:select:3;M:3;1;1
614;Size:select:4;L:4;8;1
614;Size:select:5;XXL:5;3;1
615;Size:select:1;XS:1;5;1
615;Size:select:2;S:2;10;1
615;Size:select:3;M:3;4;1
615;Size:select:4;L:4;9;1
615;Size:select:5;XL:5;6;1
615;Size:select:6;XXL:6;9;1
616;Size:select:1;29:1;6;1
616;Size:select:2;30:2;3;1
616;Size:select:3;31:3;6;1
616;Size:select:4;32:4;16;1
616;Size:select:5;33:5;3;1
616;Size:select:6;34:6;26;1
617;Size:select:1;XXS:1;25;1
617;Size:select:2;XS:2;2;1
617;Size:select:3;S:3;19;1
617;Size:select:4;M:4;11;1
617;Size:select:5;L:5;9;1
617;Size:select:6;XL:6;22;1
617;Size:select:7;XXL:7;28;1
618;Size:select:1;S:1;23;1
618;Size:select:2;M:2;3;1
618;Size:select:3;L:3;22;1
618;Size:select:4;XL:4;17;1
618;Size:select:5;XXL:5;3;1
619;Size:select:1;34.5:1;8;1
619;Size:select:2;35:2;15;1
619;Size:select:3;36.5:3;3;1
619;Size:select:4;37:4;10;1
619;Size:select:5;38:5;1;1
619;Size:select:6;38.5:6;12;1
619;Size:select:7;39:7;29;1
619;Size:select:8;40:8;13;1
619;Size:select:9;40.5:9;10;1
619;Size:select:10;41:10;15;1
619;Size:select:11;42:11;21;1
619;Size:select:12;42.5:12;15;1
619;Size:select:13;43:13;24;1
619;Size:select:14;44:14;10;1
619;Size:select:15;44.5:15;29;1
619;Size:select:16;46:16;6;1
619;Size:select:17;47:17;23;1
619;Size:select:18;48:18;8;1
619;Size:select:19;49:19;7;1
619;Size:select:20;50:20;24;1
620;Size:select:1;38.5:1;5;1
620;Size:select:2;39:2;9;1
620;Size:select:3;40:3;18;1
620;Size:select:4;40.5:4;7;1
620;Size:select:5;41:5;21;1
620;Size:select:6;42:6;26;1
620;Size:select:7;42.5:7;27;1
620;Size:select:8;43:8;3;1
620;Size:select:9;44:9;2;1
620;Size:select:10;44.5:10;14;1
620;Size:select:11;45:11;0;1
620;Size:select:12;45.5:12;12;1
620;Size:select:13;46:13;23;1
620;Size:select:14;47:14;0;1
620;Size:select:15;47.5:15;0;1
620;Size:select:16;48.5:16;21;1
620;Size:select:17;49.5:17;6;1
621;Size:select:1;XS:1;26;1
621;Size:select:2;S:2;2;1
621;Size:select:3;M:3;24;1
621;Size:select:4;L:4;16;1
621;Size:select:5;XL:5;20;1
621;Size:select:6;XXL:6;16;1
622;Size:select:1;30x32:1;10;1
622;Size:select:2;30x34:2;11;1
622;Size:select:3;31x32:3;4;1
622;Size:select:4;31x34:4;16;1
622;Size:select:5;32x32:5;29;1
622;Size:select:6;32x34:6;23;1
622;Size:select:7;33x30:7;22;1
622;Size:select:8;33x32:8;0;1
622;Size:select:9;33x34:9;25;1
622;Size:select:10;34x30:10;14;1
622;Size:select:11;34x32:11;22;1
622;Size:select:12;34x34:12;28;1
622;Size:select:13;34x36:13;29;1
622;Size:select:14;36x30:14;27;1
622;Size:select:15;36x34:15;25;1
622;Size:select:16;36x36:16;18;1
622;Size:select:17;38x32:17;4;1
622;Size:select:18;38x34:18;14;1
622;Size:select:19;40x32:19;25;1
622;Size:select:20;40x34:20;10;1
622;Size:select:21;42x34:21;26;1
623;Size:select:1;XS:1;14;1
623;Size:select:2;S:2;8;1
623;Size:select:3;M:3;22;1
623;Size:select:4;L:4;23;1
623;Size:select:5;XL:5;9;1
623;Size:select:6;XXL:6;7;1
624;Size:select:1;S:1;29;1
624;Size:select:2;M:2;27;1
624;Size:select:3;L:3;5;1
624;Size:select:4;XL:4;13;1
624;Size:select:5;XXL:5;7;1
624;Size:select:6;3XL:6;15;1
625;Size:select:1;38:1;23;1
625;Size:select:2;39:2;7;1
625;Size:select:3;40:3;26;1
625;Size:select:4;41:4;17;1
625;Size:select:5;42:5;9;1
625;Size:select:6;43:6;28;1
625;Size:select:7;45:7;10;1
625;Size:select:8;46:8;9;1
626;Size:select:1;S:1;14;1
626;Size:select:2;M:2;5;1
626;Size:select:3;L:3;27;1
626;Size:select:4;XL:4;0;1
627;Size:select:1;S:1;2;1
627;Size:select:2;M:2;1;1
627;Size:select:3;L:3;24;1
627;Size:select:4;XL:4;10;1
628;Size:select:1;XXS:1;7;1
628;Size:select:2;XS:2;28;1
628;Size:select:3;S:3;9;1
628;Size:select:4;M:4;21;1
628;Size:select:5;L:5;9;1
628;Size:select:6;XL:6;19;1
628;Size:select:7;XXL:7;25;1
629;Size:select:1;M:1;2;1
629;Size:select:2;L:2;11;1
629;Size:select:3;XL:3;22;1
629;Size:select:4;XXL:4;19;1
630;Size:select:1;XXS:1;16;1
630;Size:select:2;XS:2;22;1
630;Size:select:3;M:3;2;1
630;Size:select:4;L:4;19;1
630;Size:select:5;XL:5;1;1
630;Size:select:6;XXL:6;15;1
631;Size:select:1;XS:1;13;1
631;Size:select:2;S:2;6;1
631;Size:select:3;M:3;19;1
631;Size:select:4;L:4;29;1
631;Size:select:5;XL:5;1;1
631;Size:select:6;XXL:6;24;1
631;Size:select:7;3XL:7;16;1
632;Size:select:1;XS:1;15;1
632;Size:select:2;S:2;1;1
632;Size:select:3;M:3;11;1
632;Size:select:4;L:4;9;1
632;Size:select:5;XL:5;10;1
632;Size:select:6;XXL:6;21;1
633;Size:select:1;S:1;21;1
633;Size:select:2;M:2;7;1
633;Size:select:3;L:3;13;1
633;Size:select:4;XL:4;19;1
633;Size:select:5;XXL:5;19;1
634;Size:select:1;XS:1;7;1
634;Size:select:2;S:2;4;1
634;Size:select:3;M:3;16;1
634;Size:select:4;L:4;6;1
634;Size:select:5;XL:5;3;1
634;Size:select:6;XXL:6;12;1
635;Size:select:1;XS:1;23;1
635;Size:select:2;S:2;5;1
635;Size:select:3;M:3;17;1
635;Size:select:4;L:4;8;1
635;Size:select:5;XL:5;23;1
635;Size:select:6;XXL:6;16;1
636;Size:select:1;27x32:1;11;1
636;Size:select:2;28x32:2;15;1
636;Size:select:3;29x30:3;26;1
636;Size:select:4;29x32:4;15;1
636;Size:select:5;30x32:5;19;1
636;Size:select:6;30x34:6;25;1
636;Size:select:7;31x30:7;5;1
636;Size:select:8;31x32:8;11;1
636;Size:select:9;31x34:9;5;1
636;Size:select:10;32x30:10;3;1
636;Size:select:11;32x32:11;22;1
636;Size:select:12;33x32:12;5;1
636;Size:select:13;34x30:13;7;1
636;Size:select:14;34x32:14;8;1
636;Size:select:15;36x32:15;15;1
636;Size:select:16;36x34:16;21;1
636;Size:select:17;38x34:17;19;1
637;Size:select:1;28x30:1;1;1
637;Size:select:2;28x32:2;12;1
637;Size:select:3;29x32:3;3;1
637;Size:select:4;30x30:4;3;1
637;Size:select:5;30x32:5;13;1
637;Size:select:6;30x34:6;12;1
637;Size:select:7;31x30:7;26;1
637;Size:select:8;31x32:8;28;1
637;Size:select:9;31x34:9;6;1
637;Size:select:10;32x30:10;2;1
637;Size:select:11;32x32:11;6;1
637;Size:select:12;32x34:12;6;1
637;Size:select:13;32x36:13;26;1
637;Size:select:14;33x32:14;7;1
637;Size:select:15;33x36:15;8;1
637;Size:select:16;34x30:16;22;1
637;Size:select:17;34x32:17;14;1
637;Size:select:18;34x34:18;0;1
637;Size:select:19;34x36:19;23;1
637;Size:select:20;36x34:20;14;1
637;Size:select:21;38x34:21;6;1
637;Size:select:22;38x36:22;1;1
637;Size:select:23;40x34:23;12;1
637;Size:select:24;40x36:24;7;1
638;Size:select:1;29:1;7;1
638;Size:select:2;30:2;14;1
638;Size:select:3;31:3;3;1
638;Size:select:4;32:4;11;1
638;Size:select:5;33:5;11;1
638;Size:select:6;34:6;28;1
638;Size:select:7;36:7;24;1
638;Size:select:8;38:8;26;1
639;Size:select:1;XS:1;1;1
639;Size:select:2;S:2;15;1
639;Size:select:3;M:3;15;1
639;Size:select:4;L:4;26;1
639;Size:select:5;XL:5;20;1
639;Size:select:6;XXL:6;13;1
640;Size:select:1;28:1;28;1
640;Size:select:2;30:2;3;1
640;Size:select:3;32:3;0;1
640;Size:select:4;34:4;16;1
640;Size:select:5;36:5;12;1
641;Size:select:1;XS:1;22;1
641;Size:select:2;S:2;28;1
641;Size:select:3;M:3;5;1
641;Size:select:4;L:4;9;1
641;Size:select:5;XL:5;25;1
641;Size:select:6;XXL:6;14;1
642;Size:select:1;S:1;13;1
642;Size:select:2;M:2;23;1
642;Size:select:3;L:3;8;1
642;Size:select:4;XL:4;21;1
642;Size:select:5;XXL:5;7;1
643;Size:select:1;S:1;13;1
643;Size:select:2;M:2;29;1
643;Size:select:3;L:3;0;1
643;Size:select:4;XL:4;25;1
643;Size:select:5;XXL:5;25;1
644;Size:select:1;40:1;28;1
644;Size:select:2;41:2;8;1
644;Size:select:3;42:3;15;1
644;Size:select:4;43:4;17;1
644;Size:select:5;44:5;8;1
644;Size:select:6;45:6;8;1
644;Size:select:7;46:7;9;1
645;Size:select:1;30:1;4;1
645;Size:select:2;31:2;11;1
645;Size:select:3;32:3;22;1
645;Size:select:4;33:4;12;1
645;Size:select:5;34:5;1;1
645;Size:select:6;36:6;0;1
645;Size:select:7;38:7;1;1
646;Size:select:1;XS:1;20;1
646;Size:select:2;S:2;13;1
646;Size:select:3;M:3;20;1
646;Size:select:4;L:4;19;1
646;Size:select:5;XL:5;19;1
646;Size:select:6;XXL:6;8;1
646;Size:select:7;3XL:7;2;1
646;Size:select:8;4XL:8;4;1
647;Size:select:1;XS:1;8;1
647;Size:select:2;S:2;26;1
647;Size:select:3;M:3;28;1
647;Size:select:4;L:4;4;1
647;Size:select:5;XL:5;16;1
647;Size:select:6;XXL:6;5;1
647;Size:select:7;3XL:7;24;1
648;Size:select:1;XS:1;2;1
648;Size:select:2;S:2;16;1
648;Size:select:3;M:3;25;1
648;Size:select:4;L:4;24;1
648;Size:select:5;XL:5;17;1
648;Size:select:6;XXL:6;29;1
649;Size:select:1;XS:1;24;1
649;Size:select:2;S:2;14;1
649;Size:select:3;M:3;28;1
649;Size:select:4;L:4;3;1
649;Size:select:5;XL:5;14;1
649;Size:select:6;XXL:6;19;1
650;Size:select:1;XS:1;1;1
650;Size:select:2;S:2;28;1
650;Size:select:3;M:3;3;1
650;Size:select:4;L:4;2;1
650;Size:select:5;XL:5;11;1
650;Size:select:6;XXL:6;22;1
651;Size:select:1;XS:1;6;1
651;Size:select:2;S:2;1;1
651;Size:select:3;M:3;23;1
651;Size:select:4;L:4;22;1
651;Size:select:5;XL:5;9;1
651;Size:select:6;XXL:6;10;1
652;Size:select:1;S:1;17;1
652;Size:select:2;M:2;23;1
652;Size:select:3;L:3;24;1
652;Size:select:4;XL:4;0;1
652;Size:select:5;XXL:5;18;1
653;Size:select:1;XXS:1;19;1
653;Size:select:2;S:2;4;1
653;Size:select:3;M:3;21;1
653;Size:select:4;L:4;4;1
653;Size:select:5;XL:5;10;1
653;Size:select:6;XXL:6;8;1
654;Size:select:1;XS:1;6;1
654;Size:select:2;S:2;16;1
654;Size:select:3;M:3;7;1
654;Size:select:4;L:4;13;1
654;Size:select:5;XXL:5;2;1
655;Size:select:1;XS:1;25;1
655;Size:select:2;S:2;28;1
655;Size:select:3;M:3;22;1
655;Size:select:4;L:4;15;1
655;Size:select:5;XL:5;4;1
655;Size:select:6;XXL:6;19;1
656;Size:select:1;S:1;1;1
656;Size:select:2;M:2;6;1
656;Size:select:3;L:3;4;1
656;Size:select:4;XL:4;24;1
656;Size:select:5;XXL:5;17;1
656;Size:select:6;3XL:6;11;1
657;Size:select:1;XS:1;10;1
657;Size:select:2;S:2;3;1
657;Size:select:3;M:3;0;1
657;Size:select:4;L:4;9;1
657;Size:select:5;XL:5;6;1
658;Size:select:1;XS:1;14;1
658;Size:select:2;S:2;7;1
658;Size:select:3;M:3;24;1
658;Size:select:4;L:4;5;1
658;Size:select:5;XL:5;24;1
659;Size:select:1;XS:1;26;1
659;Size:select:2;S:2;9;1
659;Size:select:3;M:3;29;1
659;Size:select:4;L:4;23;1
659;Size:select:5;XL:5;14;1
660;Size:select:1;XS:1;20;1
660;Size:select:2;S:2;19;1
660;Size:select:3;M:3;27;1
660;Size:select:4;L:4;16;1
660;Size:select:5;XL:5;4;1
660;Size:select:6;XXL:6;9;1
661;Size:select:1;XS:1;4;1
661;Size:select:2;S:2;5;1
661;Size:select:3;M:3;24;1
661;Size:select:4;L:4;0;1
661;Size:select:5;XL:5;24;1
661;Size:select:6;XXL:6;6;1
662;Size:select:1;28:1;27;1
662;Size:select:2;30:2;21;1
662;Size:select:3;32:3;17;1
662;Size:select:4;34:4;25;1
662;Size:select:5;36:5;24;1
663;Size:select:1;XS:1;2;1
663;Size:select:2;S:2;22;1
663;Size:select:3;M:3;11;1
663;Size:select:4;L:4;0;1
663;Size:select:5;XL:5;10;1
663;Size:select:6;XXL:6;29;1
664;Size:select:1;M:1;29;1
664;Size:select:2;L:2;1;1
